model_name	task_type	dataset	setting	seed	AUROC	AUPR	ACC	F1	MCC	Brier	ECE	NLL	loss	train_loss_final	test_loss	run_status	run_dir	source_file	schema_note	upstream_source
ISG-MDA	MDA	MDS	random	10	0.9113055107956887	0.8991039399190307	0.8486646884272997	0.8557964184731386	0.7007658008991655	0.12311548105006656	0.08577359379305324	0.5049283196190829		0.2343428432425443	0.5049283212211082	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/random/seed_10	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	random	11	0.9209966334709884	0.9081828169762935	0.8570722057368941	0.8579852579852579	0.7142034579927611	0.11168738740168303	0.07104953596498045	0.433142476386819		0.24247304668026692	0.43314247695557795	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/random/seed_11	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	random	12	0.9170342845905719	0.9022393065311303	0.8570722057368941	0.8633569739952719	0.717185202462852	0.11435257289487344	0.0612166244221944	0.41264991179570815		0.2440894677988114	0.41264990980264343	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/random/seed_12	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	random	13	0.9079913239234887	0.893956391358613	0.8397626112759644	0.8468809073724007	0.6824815734593774	0.12452507445469278	0.07349365892279035	0.44295491489410505		0.2559680800858241	0.44295491294384476	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/random/seed_13	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	random	14	0.9097386708618647	0.89488188361583	0.8526211671612265	0.8607476635514019	0.7100956127993885	0.12021482434192805	0.07441148461966006	0.447475794563604		0.2384667338238121	0.4474758026802693	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/random/seed_14	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	random	15	0.9282496886376467	0.9194551809126216	0.8699307616221563	0.8713936430317848	0.7400530557210805	0.10346845145444637	0.05212754886557602	0.3884175510270386		0.2648725866637488	0.38920614609732473	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/random/seed_15	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	random	16	0.9205299568250727	0.9117268718543081	0.8674579624134521	0.8711538461538462	0.7361282942370737	0.10760979862277259	0.055106640515284216	0.4299961652340933		0.23544365808187132	0.429996169432924	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/random/seed_16	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	random	17	0.9215494055987501	0.9078893593087485	0.8437190900098912	0.8486590038314177	0.6889077154632922	0.1131531954083869	0.06313304011924556	0.4069103928136186		0.2524087593206344	0.4069103916662973	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/random/seed_17	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	random	18	0.901486223255368	0.8840958193145894	0.8283877349159249	0.8264132066033016	0.6569454933139004	0.12848257812745642	0.0678866624982554	0.4484280428963942		0.23142235872623446	0.4484280407959347	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/random/seed_18	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	random	19	0.9155887610175311	0.9016054542518034	0.8481701285855588	0.8544333807491702	0.6989329314073013	0.11528184776691977	0.0612997886585965	0.4284375258061154		0.22805795072403515	0.4284375288793642	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/random/seed_19	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	random	20	0.9119888936828419	0.902052308317663	0.8501483679525222	0.8539759036144579	0.7012610040331233	0.11689986890975237	0.05233058845225906	0.4270202775333464		0.24148680490489766	0.4270202778132391	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/random/seed_20	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	random	21	0.912983883512813	0.8944104621418945	0.8521266073194856	0.8583609663666508	0.7069980086142952	0.11762188826524686	0.06080560531664207	0.42532765639590353		0.2285333110308429	0.4253276597734257	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/random/seed_21	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	random	22	0.9071137370233074	0.8848193055102324	0.854104846686449	0.8551791850760923	0.7082876555191195	0.11893352575231837	0.06354958670875763	0.4672085316628035		0.24283536243285397	0.4672085353340051	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/random/seed_22	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	random	23	0.9062806654006719	0.8949817127020284	0.8447082096933729	0.8518867924528302	0.6926783539768041	0.12627000246111258	0.08623623640069208	0.49076527377139845		0.22839788020379526	0.49076527504491757	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/random/seed_23	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	random	24	0.9094040725119628	0.8838443437411105	0.8456973293768546	0.8491295938104448	0.6921114361912148	0.11787331215605354	0.0566376558760403	0.41323531042400835		0.2545381380637153	0.4132353113973412	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/random/seed_24	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	0	0.8754149807058383	0.8445581269677112	0.8221343873517787	0.8316183348924229	0.6483958583882814	0.1432472000295475	0.0913531736363653	0.5653144357849598		0.22987334411784838	0.5653144396812078	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_0	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	1	0.9143352887875142	0.8981008014316852	0.8448616600790514	0.8509021842355176	0.6919987139622553	0.11606747120242215	0.0635563393845264	0.4310075571165864		0.2351275639095146	0.43100755758907483	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_1	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	2	0.8870192472319814	0.8626720639079628	0.8066271018793274	0.7995899538698104	0.6147720752018814	0.14307773677372468	0.09865281205270919	0.5339157108828718		0.23114180211056112	0.533915705558808	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_2	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	3	0.9116909837484997	0.8922814271978531	0.8456973293768546	0.8517110266159695	0.6936801031168256	0.11888458110085857	0.06184381625217713	0.44102320490642577		0.24056631446828236	0.4410232036244622	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_3	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	4	0.894055631904511	0.8743775238266622	0.8346418056918548	0.8383693045563549	0.6699966633061155	0.13068352043772755	0.06915936091267728	0.49938199353660534		0.23591054583238402	0.4993820020799197	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_4	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	5	0.8914649048400336	0.8719769020681734	0.8422354104846687	0.8440097799511003	0.6846480141162937	0.12859880186225464	0.06870528275473803	0.5014886452488054		0.24940789894334697	0.5014886499984093	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_5	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	6	0.9035499214627667	0.8919382089999243	0.8341511285574092	0.8399621212121212	0.6700714693022686	0.12669892375826486	0.07025854792173308	0.4645263866585814		0.24780396778491942	0.46452639211733276	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_6	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	7	0.9075951427104113	0.8925615431959517	0.843040473840079	0.8462282398452611	0.6866714007900434	0.11867710905456869	0.05133534123280171	0.4369364640229988		0.23130698159495605	0.4369364685037882	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_7	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	8	0.9036309791369582	0.8796868709831283	0.8390748031496063	0.8419526341227647	0.6785997423447377	0.12166256475799428	0.04883664678677828	0.4348268234159836		0.25290969994293694	0.4348268250780781	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_8	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	9	0.9055654858867004	0.8868108793602435	0.8288822947576657	0.8393686165273909	0.6634437277173223	0.12887216374221863	0.09081747650636318	0.4837815995462674		0.23543023165649865	0.48378160168461937	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_9	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	10	0.8963949405552343	0.8808647725990306	0.8330039525691699	0.8325074331020813	0.6660196109710654	0.13086475385991586	0.06319425479777291	0.47923045792156344		0.2484630513079151	0.4792304552590894	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_10	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	11	0.9099019058623063	0.9000693069782675	0.8338264299802761	0.8360097323600973	0.667889671766826	0.1261548548503346	0.08536094812059404	0.46079850829840535		0.23686121501544916	0.46079851254909	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_11	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	12	0.9036567076183357	0.8824529983294516	0.8415597235932872	0.8400597907324364	0.6832396375282301	0.12499588713079611	0.07861512517880831	0.46755040473236853		0.24980572220772335	0.46755040742949694	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_12	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	13	0.9110115142923391	0.8991620520997163	0.8506429277942631	0.8553639846743295	0.702784993184855	0.11831630868641761	0.06716784825178011	0.45892941625085815		0.2314217627387574	0.4589294205787274	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_13	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	14	0.9050212271425105	0.8935169583090896	0.839724680432645	0.8360160965794768	0.6801454548133274	0.12474013209460277	0.07743811890299299	0.49499442581615305		0.2348073147678393	0.4949944318806058	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_14	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	15	0.8989307398072417	0.877554453523437	0.837426326129666	0.8455436304246383	0.6786116129167776	0.1265021889100318	0.06694948315469126	0.46700912766112984		0.23085576034454688	0.46700912596903055	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_15	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	16	0.9086585639077956	0.8929755054657609	0.8471810089020771	0.8463451019393337	0.6944031211884366	0.1185494361445907	0.0681278196646404	0.4853967947656615		0.23825071397878556	0.4853967969424647	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_16	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	17	0.9064200794401067	0.8966803285804142	0.841715976331361	0.8442503639010189	0.6837941643039923	0.1252855643317518	0.07639846265557014	0.47869536785896544		0.22374111151341164	0.478695368155455	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_17	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	18	0.8979269577672311	0.887383537128262	0.8323442136498517	0.8378766140602583	0.6662419028983664	0.1293470644308015	0.07620945401423021	0.4944222796643523		0.2380041005866173	0.49442228111857595	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_18	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	19	0.9021282069522661	0.8798529950181145	0.8316880552813426	0.8399812294697325	0.6669686900416972	0.12554305093092616	0.060803055568134125	0.4576284095385284		0.23656044330699583	0.45762840651806813	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_19	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	20	0.8941588128998427	0.8723188186447174	0.8338278931750742	0.8416588124410933	0.6709459795843075	0.1277220559365176	0.053453425855900724	0.4726242033921187		0.23413453171328688	0.472624205929825	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_20	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	21	0.8994912144101019	0.8766382758674547	0.8390918065153011	0.8466603951081844	0.6815124062293177	0.1250512687981469	0.06811519636674145	0.46921738878922525		0.23631566007172403	0.46921738873347124	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_21	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	22	0.8888691823666474	0.8635571490851252	0.8331688055281342	0.8360814742967992	0.6667587855379314	0.13472431677509433	0.08303946603049628	0.5225370183713852		0.22769593337006394	0.52253701975468	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_22	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	23	0.8733371479010764	0.8427853585719514	0.8137351778656127	0.8188370975492552	0.6284680253049728	0.14156135791520275	0.06889168497426826	0.5231122600143142		0.2352185080188268	0.5231122657244385	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_23	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	mirna_cold	24	0.9015372555427175	0.8747693658628645	0.8441814595660749	0.844946025515211	0.6883963958785415	0.12307940905095792	0.06500724925316594	0.45152455708189276		0.2514416920666647	0.4515245560358262	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/mirna_cold/seed_24	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	drug_cold	0	0.6987405663811304	0.6885423103300568	0.6103448275862069	0.507778469197262	0.24277710141469072	0.2815233435095982	0.22669617255695815	0.9427050326742772		0.2525383401740509	0.9427050375586072	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/drug_cold/seed_0	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	drug_cold	1	0.6786179618111505	0.6097528605123846	0.597511768661735	0.521391443422631	0.2057079066666943	0.2968479843545843	0.26304698842712054	1.2009400355006439		0.23203412957023697	1.2009400292659815	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/drug_cold/seed_1	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	drug_cold	2	0.8202182101505919	0.7581693511291994	0.6101928374655647	0.42905178211163414	0.28514102374369493	0.2656395475534482	0.27982103814079345	0.8570167544898207		0.2719408466491242	0.8570167525672278	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/drug_cold/seed_2	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	drug_cold	3	0.613437936700999	0.592077191227689	0.5642985611510791	0.4376088218224028	0.14404502014261988	0.3336955012812122	0.281048884126479	1.211654371674467		0.25105535342934043	1.2116543792134566	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/drug_cold/seed_3	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	drug_cold	4	0.681522597161029	0.6063062901393699	0.5594749794913864	0.4150326797385621	0.1367950704184348	0.3157135592121068	0.2961189153645624	1.1899303529712089		0.2457140812060202	1.189930354526925	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/drug_cold/seed_4	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	drug_cold	5	0.6808007579498992	0.6805563510181323	0.6084220716360116	0.5027658266748617	0.23955260109169452	0.30848272027074297	0.267046200449258	1.350425256149709		0.24406587841483499	1.3504252691986716	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/drug_cold/seed_5	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	drug_cold	6	0.7907891169512471	0.7249006797476781	0.6846612062546538	0.6306149149585696	0.38622911895768175	0.23430302760790717	0.20094926420551124	0.8151186410998773		0.22346322321965667	0.8151186448775026	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/drug_cold/seed_6	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	drug_cold	7	0.5464314710743802	0.5299284520691063	0.5018181818181818	0.2689434364994664	0.0047177180706593205	0.39780057372047917	0.36644105054143616	1.726983643678146		0.2234745604426811	1.7269836532419378	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/drug_cold/seed_7	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	drug_cold	8	0.7314888419847165	0.6835411742363684	0.6527050610820244	0.5701943844492441	0.3307608522927537	0.2710393038988384	0.232202602741996	1.0946576749992736		0.22286904432420965	1.0946576712591278	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/drug_cold/seed_8	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
ISG-MDA	MDA	MDS	drug_cold	9	0.7276251174271031	0.6793245170299277	0.6472103004291846	0.5856854838709677	0.3083329492245035	0.26525771750093635	0.21252664527028936	1.0218924538846912		0.2356223080160686	1.021892461474873	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/drug_cold/seed_9	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
