model_name	task_type	dataset	setting	seed	AUROC	AUPR	ACC	F1	MCC	Brier	ECE	NLL	loss	train_loss_final	test_loss	run_status	run_dir	source_file	schema_note	upstream_source
Bi-SGTAR	CDA	Dataset1	random	10	0.5252807005155004	0.4940034630656248	0.5336134453781513	0.5647058823529412	0.06792356108113244	0.24783060536013346	0.0812142306015271	0.6880700986790992	0.2383219599723816			PASS	04_formal_runs/random/seed_10/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	random	11	0.5513734905726997	0.523864599714149	0.5168067226890757	0.5188284518828452	0.033614632272640714	0.24814503798997817	0.06206792279952715	0.6895522810014824	0.2348293513059616			PASS	04_formal_runs/random/seed_11/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	random	12	0.532130499258527	0.4885746521897972	0.5630252100840336	0.5737704918032787	0.12621094857350137	0.2503402716429405	0.07213846425048444	0.6940684940442259	0.238581120967865			PASS	04_formal_runs/random/seed_12/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	random	13	0.5169126474119059	0.4947571860864586	0.5042016806722689	0.5390625	0.008501176431688734	0.25192655930971375	0.06534983086235384	0.6975800572021738	0.2348250299692154			PASS	04_formal_runs/random/seed_13/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	random	14	0.5607654826636537	0.5308622189610015	0.5252100840336135	0.5150214592274678	0.05046473326893667	0.24542559491851665	0.06151575062956133	0.6834852916704406	0.24059176445007324			PASS	04_formal_runs/random/seed_14/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	random	15	0.47761457524186146	0.45647318812124715	0.4789915966386555	0.48333333333333334	-0.042022742138274935	0.2526256468105265	0.08447953996037233	0.6983184904301086	0.2441272884607315			PASS	04_formal_runs/random/seed_15/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	random	16	0.6200833274486265	0.5875129538302446	0.5966386554621849	0.5789473684210527	0.1939633748128577	0.24087177058052123	0.06603315741825505	0.676060709120855	0.23991721868515015			PASS	04_formal_runs/random/seed_16/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	random	17	0.5768307322929171	0.5264556283384986	0.5504201680672269	0.5523012552301255	0.10084389681792215	0.24293511830925682	0.06620096778418837	0.6786776313290533	0.24079732596874237			PASS	04_formal_runs/random/seed_17/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	random	18	0.5951204011016171	0.5684905791744607	0.5546218487394958	0.5655737704918032	0.10938282209703452	0.2410921716519603	0.03642202606972528	0.6742122502983956	0.2426210343837738			PASS	04_formal_runs/random/seed_18/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	random	19	0.5402867029164607	0.5143309355977653	0.5294117647058824	0.4954954954954955	0.059362549320058175	0.2484285386140852	0.03210010924259151	0.6893913979776508	0.2410341203212738			PASS	04_formal_runs/random/seed_19/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
